"review_id","sentence_id","sentence_text","sentence_sentiment","sentence_category","sentence_category_group","sentence_topic","entities"
"4c55728c2de6a5f625402681ba46cd26","49dc813a7e6afe0d9944070327518f2e","Server Notma is excellent!","Positive","People","Team","Hospitality","[""Notma""]"
"65c66d74c2325137f0bf50e45619a604","5a5cf23d103cd56c9df8ee839256842a","I have never appreciated seeing other people get served after I've already been sitting there waiting.","Negative","People","Team","Hospitality","[]"
"257ad0bbbcc396bc690c0e3f4e0fdced","08621a82d4ea96e6fdcc375631286344","Beware!!!!","Negative","Experience","Inquiries","Inquiries","[]"
"aaa40bf5f30576ef627c99a625971d87","3be52b4a1d0b752697055f83b01043af","We went with a BOGO coupon and got coffee and two entrees.","Positive","Food","Menu","Comments","[""BOGO coupon"",""coffee"",""two entrees""]"
"0a7ca6e9b65f8679da55fa00117fa02b","c7bdf4856fd7ba8019fce9a000815280","For sure I will come back.","Positive","Experience","Loyalty","Loyalty","[]"
"483bc58ef10d4d043f9f77429f857f82","5b37ca3959cfba7abac039df1d46214c","The tacos were a highlight—fresh, flavorful, and generously filled.","Positive","Food","Quality","Freshness","[""tacos""]"
"35a0beaa65074ec835ea074648319f59","83ee3cb9af174d893c40f968a67c4185","This is a very nice breakfast place.","Positive","Experience","Amenities","Comments","[""breakfast place""]"
"d405e1f4745cdafea24fb66c7ff6d89a","ef24e06c19bba8866ddbfb6a1ffb5da3","I don’t think it’s even legal","Negative","People","Team","Inquiries","[]"
"69c0841b17189018f9399b13252f9d9c","7d2e1db87fabb16d5901748886a54f19","Other locations serve em dry.","Negative","Food","Quality","Taste","[""locations""]"
"d14fc56521b78564ee358f29488e25c6","6aae14ee37bcf13418e2cd818db5697d","Awesome omelets and sandwiches.","Positive","Food","Quality","Taste","[""omelets"",""sandwiches""]"
"2ac9656b4b44087bf0e5dd4a0a32342d","29a85ce14e2da92de1d63ce807dc5a18","Awesome atmosphere and the staff was super nice.","Positive","Experience","Amenities","Inquiries","[""atmosphere"",""staff""]"
"8fcab4f97a3da6ef02275b7e32c7452f","a360ed6852c420c3d592d58f20cab9d8","when we were finally seated they took about 10-15 minutes to take our order","Negative","Experience","Ordering","Speed of Service","[]"
"fed76a461a1a8032d0f3b312e675f090","d4dc37a608e786e517269f1ab9762d75","It's a casual café that serves tasty breakfast and lunch.","Positive","Experience","Amenities","Comments","[""café"",""breakfast"",""lunch""]"
"257ad0bbbcc396bc690c0e3f4e0fdced","4233f945788873bf6297e3089b445673","She grabbed the menu still yelling I told her to calm herself down to end it.","Negative","Experience","Ordering","Ordering Process","[""menu""]"
"74c78a0569cae39583908ec861238300","a0ff811a1d9fd221ea7960bd77b547ce","I decided to substitute the tortillas for a pancake, which turned out to be a great choice.","Positive","Food","Quality","Taste","[""tortillas"",""pancake""]"
"2c89354f77c328b592fd7a7f389e725d","081d134129545285b505a486265b3522","Good background music and volume.","Positive","Experience","Amenities","Amenities","[]"
"4087706f664dca6bf8382a74af59607d","faeda32e930ca5765f7b5c7ea47bf98a","We always have a great experience when we come to eat.","Positive","Experience","Loyalty","Loyalty","[]"
"16f4316e007da8762259127c5f6e03ad","4f4e0d401df59f0e586de28e82ac5ea7","The response we got was, 'Wow, I never had that problem.'","Negative","People","Team","Hospitality","[]"
"e4cd324d957d599ca9b91db4611cfd22","59721f44562d450ec1d165887a4eec85","Tacos were awesome.","Positive","Food","Quality","Taste","[""Tacos""]"
"fed76a461a1a8032d0f3b312e675f090","138eb5d19b37cee8458d55fc25fb59a3","I requested butter for the toast and grits, and the server brought me a few packages.","Positive","People","Team","Hospitality","[""butter"",""toast"",""grits"",""server"",""packages""]"
"72153675f8df209c7d2cbce8f08c8cb8","c9d530f2371d3074a3576f1a09a9971b","Bathrooms unavailable for half the time we were there.","Negative","Experience","Amenities","Bathrooms","[]"
"567496072cca0189feae1c7df5e53f13","43c6160000fc41a808d86b12aa632229","Way better than the abbey.","Positive","Experience","Inquiries","Inquiries","[""the abbey""]"
"74c78a0569cae39583908ec861238300","46a034f8252515706d2477ef6f5aeb0e","The dish came with shredded beef, scrambled eggs, jalapeños, onions, cilantro, tomatoes, cheddar, and cotija cheese, all served over potatoes.","Positive","Food","Quality","Appearance/Presentation","[""shredded beef"",""scrambled eggs"",""jalapeños"",""onions"",""cilantro"",""tomatoes"",""cheddar"",""cotija cheese"",""potatoes""]"
"2b1cacf836678060517e35b88ea88118","8949870b869685e987af5c9b1d16c1db","They are amazing.","Positive","Food","Quality","Taste","[""vegan desserts""]"
"65c66d74c2325137f0bf50e45619a604","a56b6bf38e6e93a6a1bd118a57bf6132","I made a raw batter snow man.","Negative","Food","Quality","Texture","[]"
"20141c7b6827c5e79bde8503738daba9","24e4094a439f2baaf5aa5bc3ea03f23c","Rice and beans were also really salty.","Negative","Food","Quality","Taste","[""rice"",""beans""]"
"6d735e8bdad070212e01c1fa5000af39","46ec961d66f3046551afd89f4916c0c2","My kids would take me there for my Birthday every year.","Positive","People","Team","Hospitality","[""kids"",""Birthday"",""IHOP""]"
"ef77d4e51026c979198f856a7d14ae97","b115bd97ab0d21abe08cca4869505269","Such a fun beach spot.","Positive","Experience","Amenities","","[""beach spot""]"
"3e48e9a824e69cf062ced03e55bea555","7a911f0f22a4a108d578f6c740f95896","My mood was ruined for the rest of the day; I felt this negativity towards me.","Negative","Experience","Loyalty","Loyalty","[]"
"2b796e560254da41a63b23b3bb3fbbf0","5f2d9af291990cefebc9cc077db9e5de","Additionally prices were very reasonable, with deals for every day.","Positive","Experience","Payment","Cost of Meal","[]"
"7e123eb7686eca87871d0071cefe130a","3ab333c1c4b96fef2103da98b1aadcb6","It had high ratings so we gave it try.","Positive","Experience","Inquiries","Inquiries","[]"
"2ac9656b4b44087bf0e5dd4a0a32342d","131df7ec0ae851904d240002333d6b8c","Did get to enjoy a Jarritos, which never misses.","Positive","Food","Quality","Taste","[""Jarritos""]"
"3a8f92ebbf841e6d9928d130532d8b58","2a87836544d9ebda8cc9ba8edba6297c","I asked the helpful server what she recommend for the chips and dip, so I don't remember the name of this one.","Positive","People","Team","Hospitality","[""server"",""chips and dip""]"
"aaa40bf5f30576ef627c99a625971d87","880dfbb15ad4e4c286c2389969895648","Also, open 24H!","Positive","Experience","Amenities","Inquiries","[""24H""]"
"5c4f00ab961c81d3fdc89af3e4f4cd64","8a456dd8992f235afc052c3887ac7008","They always have waitresses that are rude and steal your tip every time you use a debt card.","Negative","People","Team","Hospitality","[""waitresses"",""tip"",""debt card""]"
"7ba63d8b75c448f74c11aa40be65a137","7b9017ab170441f9d1859fc13826ca9f","Service was amazing.","Positive","People","Team","Hospitality","[]"
"6885051ded4665138aa55ed085c18108","86cb6ca3697b3a6d48cd327ce677d357","Excellent!!!!","Positive","Experience","Loyalty","Loyalty","[]"
"a507c9d739e430c1752fd6f0add3a20a","b6afdc914429a7612d6ff3e97f7d4987","The vibe is very chill.","Positive","Experience","","","[""vibe""]"
"6b477e94b4712e819fe9fb17cf232651","d59066c86c01fddd3ff58f1962d449e1","Nice place.","Positive","Experience","Amenities","","[]"
"85747fce6473cf85e764afc8a6e45626","83c5a0f0d93e2084800429619c826400","Especially the milkshake IPA hands down one of my favorites.","Positive","Food","Menu","Comments","[""milkshake IPA""]"
"20141c7b6827c5e79bde8503738daba9","23414c7e9faf3e578c5803c11f6c442d","Bartender was very talented and efficient!","Positive","People","Team","Presentation","[""bartender""]"
"878e42ae93f91b43d721cacb59582d2f","8f86ae4d92145bdfdc23b67bfc079b14","The downside is that the shrimp still has the skin on it, so you have to peel it, but it is very sticky because of the sauce, which is not actually touching the shrimp meat.","Negative","Food","Issues","Availability","[""shrimp"",""skin"",""sauce""]"
"4c7ad1d8ceb14d40af7842b81326906b","a33e92d46f176359c2f691b3f9231c47","This is the best taco place around!","Positive","Food","Quality","Taste","[""taco place""]"
"395f96b47a85c3bb397ef207a526ea31","a801d0e0daea4861cd6c15b15afd69a3","But 10 minutes later he came to our table with matches--which he'd gone to his own car to get.","Positive","People","Team","Hospitality","[""matches"",""car""]"
"c8068bc87f8c6a49289f03236157217f","9613cfdddca92d3f0449b9272259df59","Friendly compared to their last staff especially the manager with the bad eye...","Positive","People","Team","Hospitality","[""manager""]"
"b78bf927ce2b19a2b09e96ed754bf812","827b02c5681b63ab953edc617d287989","We ordered the duo dip platter, hummus, and the Mediterranean tacos all on the HH menu.","Positive","Food","Menu","Comments","[""duo dip platter"",""hummus"",""Mediterranean tacos"",""HH menu""]"
"4d4f292ad76238c4da3484170d2e3bb3","ce9844157467638bc020bc90bfed58c3","I have always enjoyed a good IHOP pancake breakfast when visiting the US.","Positive","Food","Quality","Taste","[""IHOP"",""pancake breakfast"",""US""]"
"610f71931d7b7d2f6cb2e942612ef5f3","372d4c39fe6aea35fae22a7e5c80db9e","Which must have meant the other 2 tables' bottles were also empty... ugh.","Negative","Experience","Cleanliness","Amenities","[]"
"878e42ae93f91b43d721cacb59582d2f","e962290bcd5a49a64cc344933e434f70","I feel like Pita Bar + Grill on the corner of Barrington & Wilshire has a lot of potential.","Positive","Experience","Amenities","Inquiries","[""Pita Bar + Grill"",""Barrington"",""Wilshire""]"
"72153675f8df209c7d2cbce8f08c8cb8","c6627d87e29b35f5812e3a2eda8e6eaa","Sadly, this place is a dive.","Negative","Experience","Cleanliness","Dining Room","[]"
"854c5eee84a2ad9fe947ab166baebd09","7a100a32911bec4cb0ecc62daba783e6","Great selection of ciders on tap.","Positive","Food","Menu","Comments","[""ciders""]"
"5c9c7b486ff1553a3fcb72ba26c20218","4b4a97acd2d7529715b5099b204550be","The service was good good attention to my table.","Positive","People","Team","Hospitality","[]"
"ee6824a64d563337cedb4e7dddcbe043","8afda2c371198a0e7914a247307b45cf","Definitely coming back here to try more other drinks and see what kind of fun things they have going on.","Positive","Experience","Loyalty","Loyalty","[]"
"8bb19537cd2d10a2049f4c4ac91692c5","915a2262d33e602d1406e0129744dd29","Dennys has a better version of Eggs Benedict for anyone wanting them done correctly.","Negative","Food","Comments","Comments","[""Dennys"",""Eggs Benedict""]"
"7ba63d8b75c448f74c11aa40be65a137","442f9013e50edc5ef9b72a51c4567240","Everyone was working hard to make sure you had a great experience.","Positive","People","Team","Hospitality","[]"
"2662d9ff6f08caea940044f0ed8e7c42","3ea87cb3585830b4b42b4a1661581e6c","The birria tacos are super solid (I’ve had better but these are cheap and scratch the itch).","Positive","Food","Quality","Taste","[""birria tacos""]"
"3a8f92ebbf841e6d9928d130532d8b58","c61ad6b4f273180a556bcef5cba8322e","Fun place, fast service, loads of food.","Positive","Experience","Ordering","Speed of Service","[""place""]"
"7e3037b9777c518df0d74f47b5859c9d","3eade14d1a74227f7f8a786639115564","The prices are fair.","Positive","Experience","Payment","Cost of Meal","[""prices""]"
"660970e002b4edbdac741b5ee8d521c5","b731c4360470744717639707c130c321","Asked for another set well done, bacon was like paper thin.","Negative","Food","Quality","Texture","[""bacon""]"
"72153675f8df209c7d2cbce8f08c8cb8","83a48619e59c46f37848b21e743b696a","Dishes at other tables nit bused, so that was your view while eating.","Negative","Experience","Cleanliness","Dining Room","[]"
"ecd3edc45d6e6b6021fc88ccbb49353d","abeb94cf44523cf9d1d95c0f625dd474","I really love crepes but I definitely not gonna visit this location ever again, please teach them how to make them!","Negative","Food","Quality","Taste","[""crepes"",""this location""]"
"0a7ca6e9b65f8679da55fa00117fa02b","01c9e1a33640b845466ef1df52b7b859","First time having a real egg omelette.","Positive","Food","Quality","Taste","[""egg omelette""]"
"7e3037b9777c518df0d74f47b5859c9d","4b95c5f9df9d4e2896b7807926150166","It is family owned and operated.","Positive","People","Team","Hospitality","[""family""]"
"afe93f0212ec5da8d7bced8a38b12079","41c1c8ae9567f36b71501b819937270c","Here is a chicken biscuit sandwich with hash browns plus lots of coffee.","Positive","Food","Menu","Comments","[""chicken biscuit sandwich"",""hash browns"",""coffee""]"
"654cea3e82554bc615bb95b3643d1031","1fd2bbf152f2dd825e5f07fb77cc967b","Food good, coffee hot, staff efficient and friendly.","Positive","Food","Quality","Taste","[""Food"",""coffee""]"
"7ba63d8b75c448f74c11aa40be65a137","343cf788fb8d9a1705557954c5acec16","Our server was on it.","Positive","People","Team","Hospitality","[""server""]"
"73e9876b040c490114670c815db20fea","187a0964b2c25879821fbcf8a998d66b","The service was nice but way too fast.","Negative","People","Team","Hospitality","[]"
"015a62dbc30428276dfff2e3732f212b","ddc1c349e6ef54b434904d08f8214b48","I paid almost 4 for one glass of coke... because she was too busy to come back and check on us.","Negative","Payment","Cost of Meal","Cost of Meal","[""coke""]"
"2cdc09825fae4cc742299084826ff10c","190698622717dcd1e58188c5cd484ea5","The cook nailed it on my Bacon Temptation Omelet.","Positive","Food","Quality","Taste","[""Bacon Temptation Omelet""]"
"5b3d302dc2591f0923bf269fecdd7183","f0f8124e49d0975c7f0a7002c0bb8322","And while I didn't get to try the breakfast options, I will be on my next visit!","Positive","Food","Menu","Comments","[""breakfast options""]"
"40bf83aa39d71b533f603b2eac87b04e","094b920b22786341ac6bcbcc27aa8674","You can never go wrong with Pancakes 🥞 😋 👌🏽.","Positive","Food","Menu","Comments","[""Pancakes""]"
"b78bf927ce2b19a2b09e96ed754bf812","d5f3aedc7e0c3d16ad1b4195a424aadc","The waitress was kind enough to bring us more pita chips and bread!","Positive","People","Team","Hospitality","[""waitress"",""pita chips"",""bread""]"
"cfca95e41b6fc84bb4f572c800c7900c","bc5210fdf24b41048575a07bcc8e4f7d","and the service of great.","Positive","People","Team","Hospitality","[]"
"9bbf2e8648947d9810a5c504ce379464","e786af651b13d31bb4bf83fe261d41fe","Poor employees.","Negative","People","Team","Presentation","[""employees""]"
"40bf83aa39d71b533f603b2eac87b04e","5b3857f01e8b4269dee059c6c33a6cd2","Loved this place. ❤️","Positive","Experience","Loyalty","Loyalty","[""place""]"
"1d18d6e611852a9758a650eb4dd28535","6acfa0dfe43907b09cb087379990250d","I ordered a Fiesta Combo with Gyros/Chicken Kabob and a Two Taco Combination and they were both delicious!","Positive","Food","Quality","Taste","[""Fiesta Combo"",""Gyros"",""Chicken Kabob"",""Two Taco Combination""]"
"f0ef21db9b8c4c7eaff44b3cacc4976c","0e3d279351a26c0f0331a67c1dfa5e1e","Also marking mobile orders as completed when they aren't; very sus.","Negative","Experience","Ordering","Order Accuracy","[]"
"ef77d4e51026c979198f856a7d14ae97","d9e85a2d4c79447c2096315cd3978e44","Great place for a breakfast burrito before hitting the beach.","Positive","Food","Menu","Comments","[""breakfast burrito"",""beach""]"
"7342445bc372e49745896dddfe0bb606","6aceb79d3fb17b0857f8f1bd46fa31ad","It's simple, easy, large menu and lots to try.","Positive","Food","Menu","Comments","[""menu""]"
"164b4b7194c18deaf6dab6aada260f44","182602c925bddfa6b52f1525d0bd5621","My friend's chimichanga was great for her.","Positive","Food","Quality","Taste","[""chimichanga""]"
"2711cd8333cab77fcf014f8934908d4d","c109335882609b2704a43111bdbe0478","I love performing here.","Positive","Experience","Loyalty","Loyalty","[""performing"",""here""]"
"b71cd18f5406eff6cd344014b274f673","ce04a99a7f1518baea6e5a410c6914ce","Had to wait to get seated.","Negative","Experience","Ordering","Speed of Service","[]"
"df24ad8da7224bb9bd55b828d778c1ba","adf28758a6698d0006d4492c950e3ede","His bar tender and food is Not so great!!","Negative","Food","Quality","Taste","[""bar tender"",""food""]"
"4c7ad1d8ceb14d40af7842b81326906b","749b76758fc049508e358e9167e3e00a","If you guys are in the area and would love an amazing taco and such nice people handling your food THIS IS IT!","Positive","Food","Quality","Taste","[""taco"",""people""]"
"9e855145b243d7f208e811e22f347a43","e2f5087d18db01ffab5860e2ddfb3e14","I really love the architecture of this location.","Positive","Experience","Amenities","Comments","[""architecture"",""location""]"
"0286cf170ea05390575d0e28f604b9a6","bd1a301022e7ddb5a0591bfb751a56c7","I was lucky enough to have the night off since I cook for a living and I am always happy to attend a meal that I don’t have to cook.","Positive","Experience","Loyalty","Loyalty","[""night off"",""meal""]"
